TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury|48511199,48511199,PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Credit,Treasury,Treasury|48511199|PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Credit|Bond FVOCI,Bond FVOCI,
Treasury|48511199,48511199,PSAK_TD_Daily Non-Attributable Fee Amortization_FCY (NI)|Fee Realized Non-Attributable Linear|Credit,Treasury,Treasury|48511199|PSAK_TD_Daily Non-Attributable Fee Amortization_FCY (NI)|Fee Realized Non-Attributable Linear|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|48511199,48511199,PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Credit,Treasury,Treasury|48511199|PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|48511199,48511199,PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Credit,Treasury,Treasury|48511199|PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|48511170,48511170,CCS/IRS_MF_Pay Date Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury,Treasury|48511170|CCS/IRS_MF_Pay Date Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|MMLD Rate,MMLD Rate,
Treasury|48511170,48511170,CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|48511170|CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Credit|CCS IRS,CCS IRS,
Treasury|48511170,48511170,CCS/IRS_MF_Pay Date Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury,Treasury|48511170|CCS/IRS_MF_Pay Date Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|CCS IRS,CCS IRS,
Treasury|48511170,48511170,CCS/IRS_MF_Pay Date Termination Fee|Cash Analysis Projected|Credit,Treasury,Treasury|48511170|CCS/IRS_MF_Pay Date Termination Fee|Cash Analysis Projected|Credit|CCS IRS,CCS IRS,
Treasury|48511170,48511170,FX Option_MF_Termination Fee_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|48511170|FX Option_MF_Termination Fee_FCY (NI)|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|48511170,48511170,FX Option_MF_Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury,Treasury|48511170|FX Option_MF_Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|FXO,FXO,
Treasury|48511170,48511170,FX Option_MF_Termination Fee|Cash Analysis Projected|Credit,Treasury,Treasury|48511170|FX Option_MF_Termination Fee|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|48511170,48511170,FX Option_MF_Termination Fee_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|48511170|FX Option_MF_Termination Fee_FCY (NI)|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|48511170,48511170,FX Option_MF_Termination Fee|Cash Analysis Projected|Credit,Treasury,Treasury|48511170|FX Option_MF_Termination Fee|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|48511170,48511170,FX Option_MF_Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury,Treasury|48511170|FX Option_MF_Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|MMLD FXO,MMLD FXO,
Treasury|48511170,48511170,CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|48511170|CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|48511170,48511170,CCS/IRS_MF_Pay Date Termination Fee|Cash Analysis Projected|Credit,Treasury,Treasury|48511170|CCS/IRS_MF_Pay Date Termination Fee|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|48011118,48011118,Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury,Treasury|48011118|Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|FXO,FXO,
Treasury|48011118,48011118,Option MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|48011118|Option MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|48011118,48011118,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit,Treasury,Treasury|48011118|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|48011118,48011118,Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury,Treasury|48011118|Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|DCI Premium,DCI Premium,
Treasury|48011118,48011118,Option MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|48011118|Option MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit|DCI Premium,DCI Premium,
Treasury|48011118,48011118,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit,Treasury,Treasury|48011118|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit|DCI Premium,DCI Premium,
Treasury|12511103,12511103,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|12511103|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|12511103,12511103,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|12511103|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Placement(Discounted),Placement(Discounted),
Treasury|12511103,12511103,DepoLoan Discounted_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|12511103|DepoLoan Discounted_MF_Trade Date Principal|Cash Analysis Projected|Credit|Placement(Discounted),Placement(Discounted),
Treasury|12511103,12511103,DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|12511103|DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|12511103,12511103,DepoLoan_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|12511103|DepoLoan_MF_Trade Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|12511103,12511103,DepoLoan Discounted_MF_Maturity Date|Cash Analysis Projected|Credit,Treasury,Treasury|12511103|DepoLoan Discounted_MF_Maturity Date|Cash Analysis Projected|Credit|Placement(Discounted),Placement(Discounted),
Treasury|12511103,12511103,Bond_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec P/L split by Attributable Fee|Debit,Treasury,Treasury|12511103|Bond_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec P/L split by Attributable Fee|Debit|Placement(Discounted),Placement(Discounted),
Treasury|12511103,12511103,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|12511103|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Placement,Placement,
Treasury|12511103,12511103,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury,Treasury|12511103|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Placement(Discounted),Placement(Discounted),
Treasury|12511103,12511103,PSAK_TD_Total Premium/Discount Amortization Maturity Date|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|12511103|PSAK_TD_Total Premium/Discount Amortization Maturity Date|Portfolio Realized Deprec Profit and Loss|Debit|Placement(Discounted),Placement(Discounted),
Treasury|66012802,66012802,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury,Treasury|66012802|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|66012802,66012802,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury,Treasury|66012802|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury|86012802,86012802,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury,Treasury|86012802|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|86012802,86012802,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury,Treasury|86012802|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury|66012801,66012801,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury,Treasury|66012801|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|66012801,66012801,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury,Treasury|66012801|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury|86012801,86012801,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury,Treasury|86012801|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|86012801,86012801,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury,Treasury|86012801|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury|12511102,12511102,DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|12511102|DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|12511102,12511102,DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|12511102|DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|12511102,12511102,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|12511102|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|12511102,12511102,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|12511102|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Placement,Placement,
Treasury|16529101,16529101,Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit,Treasury,Treasury|16529101|Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit|Bond FVOCI,Bond FVOCI,
Treasury|16529101,16529101,Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit,Treasury,Treasury|16529101|Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit|Bond FVOCI,Bond FVOCI,
Treasury|16529101,16529101,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16529101|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Bond FVOCI,Bond FVOCI,
Treasury|16529101,16529101,Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit,Treasury,Treasury|16529101|Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit|Bond FVOCI,Bond FVOCI,
Treasury|16529101,16529101,BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit,Treasury,Treasury|16529101|BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury|16529101,16529101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury,Treasury|16529101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury|16511102,16511102,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16511102|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Placement,Placement,
Treasury|16511103,16511103,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16511103|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Placement,Placement,
Treasury|16531101,16531101,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|16531101|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|16531101,16531101,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16531101|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Reverse Repo,Reverse Repo,
Treasury|16531101,16531101,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|16531101|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Reverse Repo,Reverse Repo,
Treasury|16526101,16526101,Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit,Treasury,Treasury|16526101|Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16526101,16526101,Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit,Treasury,Treasury|16526101|Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16526101,16526101,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16526101|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16526101,16526101,Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit,Treasury,Treasury|16526101|Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16526101,16526101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury,Treasury|16526101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16526101,16526101,BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit,Treasury,Treasury|16526101|BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16531103,16531103,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|16531103|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|16531103,16531103,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16531103|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Reverse Repo,Reverse Repo,
Treasury|16531103,16531103,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|16531103|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Reverse Repo,Reverse Repo,
Treasury|16531102,16531102,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|16531102|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|16531102,16531102,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16531102|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Reverse Repo,Reverse Repo,
Treasury|16531102,16531102,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|16531102|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Reverse Repo,Reverse Repo,
Treasury|16562101,16562101,Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit,Treasury,Treasury|16562101|Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16562101,16562101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury,Treasury|16562101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16562101,16562101,Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit,Treasury,Treasury|16562101|Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16562101,16562101,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16562101|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16562101,16562101,BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit,Treasury,Treasury|16562101|BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16563101,16563101,Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit,Treasury,Treasury|16563101|Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit|Bond FVOCI,Bond FVOCI,
Treasury|16563101,16563101,Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit,Treasury,Treasury|16563101|Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit|Bond FVOCI,Bond FVOCI,
Treasury|16563101,16563101,Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit,Treasury,Treasury|16563101|Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit|Bond FVOCI,Bond FVOCI,
Treasury|16563101,16563101,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|16563101|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Bond FVOCI,Bond FVOCI,
Treasury|16563101,16563101,BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit,Treasury,Treasury|16563101|BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury|16563101,16563101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury,Treasury|16563101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury|16581113,16581113,BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Credit,Treasury,Treasury|16581113|BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury|16581113,16581113,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit,Treasury,Treasury|16581113|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16581113,16581113,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit,Treasury,Treasury|16581113|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury|16581113,16581113,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit,Treasury,Treasury|16581113|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit|Bond FVTPL,Bond FVTPL,
Treasury|16581113,16581113,BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Credit,Treasury,Treasury|16581113|BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Credit|Bond FVTPL,Bond FVTPL,
Treasury|16581113,16581113,BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Credit,Treasury,Treasury|16581113|BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|16540001,16540001,FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Credit,Treasury,Treasury|16540001|FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|16540001,16540001,FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Credit,Treasury,Treasury|16540001|FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|16540001,16540001,MMLD_MF Reversal of Remaining Premium|Cash Analysis Projected|Credit,Treasury,Treasury|16540001|MMLD_MF Reversal of Remaining Premium|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|16540001,16540001,MMLD Rate_MF_Pay Date Premium Instalments|Cash Analysis Projected|Credit,Treasury,Treasury|16540001|MMLD Rate_MF_Pay Date Premium Instalments|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|16540001,16540001,MMLD_MF Reversal of Remaining Premium|Cash Analysis Projected|Credit,Treasury,Treasury|16540001|MMLD_MF Reversal of Remaining Premium|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|16540001,16540001,FX Option_MF_Payment Premium Trade Date|Cash Analysis Projected|Debit,Treasury,Treasury|16540001|FX Option_MF_Payment Premium Trade Date|Cash Analysis Projected|Debit|FXO,FXO,
Treasury|16540001,16540001,MMLD FXO_TD_Trade Date Full Premium|Accounting MMLD Full Premium|Debit,Treasury,Treasury|16540001|MMLD FXO_TD_Trade Date Full Premium|Accounting MMLD Full Premium|Debit|MMLD FXO,MMLD FXO,
Treasury|16540001,16540001,MMLD Rate_MF_Trade Date Full Premium (Instalment)|Cash Analysis Projected|Debit,Treasury,Treasury|16540001|MMLD Rate_MF_Trade Date Full Premium (Instalment)|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|16540003,16540003,MMLD FXO_MF_MMLD Yield Pay Date|Cash Analysis Projected|Credit,Treasury,Treasury|16540003|MMLD FXO_MF_MMLD Yield Pay Date|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|16540003,16540003,MMLD Rate_MF_Pay Date Yield|Cash Analysis Projected|Credit,Treasury,Treasury|16540003|MMLD Rate_MF_Pay Date Yield|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|16540003,16540003,MMLD FXO_TD_Daily Accrual|Accounting MMLD Daily Accrual|Debit,Treasury,Treasury|16540003|MMLD FXO_TD_Daily Accrual|Accounting MMLD Daily Accrual|Debit|MMLD FXO,MMLD FXO,
Treasury|16540003,16540003,MMLD Rate_MF_Pay Date Yield PL|Cash Analysis Projected|Debit,Treasury,Treasury|16540003|MMLD Rate_MF_Pay Date Yield PL|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|16540003,16540003,CCS/IRS_Leg_Daily Interest Accrued_Rec|Portfolio Instrument Accrued|Debit,Treasury,Treasury|16540003|CCS/IRS_Leg_Daily Interest Accrued_Rec|Portfolio Instrument Accrued|Debit|MMLD Rate,MMLD Rate,
